"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"144";0;0;0;0;0;0;3;3;3
"145";0;0;0;0;0;0;0;0;0
"146";0;0;0;0;0;0;0;0;2
"147";0;0;0;0;0;0;3;3;3
"148";0;4;4;4;4;4;4;4;4
"149";0;0;0;0;0;0;0;0;2
"150";0;0;0;0;0;0;0;0;2
"151";0;0;0;0;0;0;0;0;0
"152";0;0;0;0;0;0;0;0;0
"153";0;0;0;0;0;0;0;0;0
"154";0;0;0;0;0;0;0;0;2
"155";0;0;0;0;0;0;0;0;0
"156";0;0;0;0;0;0;3;3;3
"157";0;0;0;0;0;0;0;0;0
"158";0;0;0;0;0;0;3;3;3
"159";0;0;0;0;0;0;0;0;2
"160";0;4;4;4;4;4;4;4;4
"161";0;0;0;0;0;0;0;0;1
"162";0;4;4;4;4;4;4;4;4
"163";0;4;4;4;4;4;4;4;4
"164";0;4;4;4;4;4;4;4;4
"165";0;0;0;0;0;0;3;3;3
"166";0;0;0;0;0;0;0;0;2
"167";0;4;4;4;4;4;4;4;4
"168";0;0;0;0;0;0;0;0;0
"169";0;4;4;4;4;4;4;4;4
"170";0;0;0;0;0;0;3;3;3
"171";0;0;0;0;0;0;3;3;3
"172";0;4;4;4;4;4;4;4;4
"173";0;0;0;0;0;0;0;0;2
"174";0;0;0;0;0;0;0;0;2
"175";0;0;0;0;0;0;3;3;3
"176";0;0;0;0;0;0;3;3;3
"177";0;4;4;4;4;4;4;4;4
"178";0;0;0;0;0;0;3;3;3
"179";0;4;4;4;4;4;4;4;4
"180";0;0;0;0;0;0;3;3;3
"181";0;0;0;0;0;0;0;0;2
"182";0;0;0;0;0;0;0;0;0
"183";0;0;0;0;0;0;0;0;0
"184";0;0;0;0;0;0;0;0;0
"185";0;0;0;0;0;0;0;0;2
"186";0;0;0;0;0;0;0;0;0
"187";0;0;0;0;0;0;0;0;1
"188";0;0;0;0;0;0;0;0;2
"189";0;0;0;0;0;0;0;0;2
"190";0;0;0;0;0;0;3;3;3
"191";0;0;0;0;0;0;0;0;0
"192";0;0;0;0;0;0;3;3;3
"193";0;0;0;0;0;0;0;0;0
"194";0;0;0;0;0;0;0;0;0
"195";0;0;0;0;0;0;0;0;0
"196";0;0;0;0;0;0;0;0;2
"197";0;0;0;0;0;0;0;0;0
"198";0;0;0;0;0;0;0;0;0
"199";0;0;0;0;0;0;3;3;3
"200";0;0;0;0;0;0;0;0;0
"201";0;0;0;0;0;0;3;3;3
"202";0;0;0;0;0;0;0;0;2
"203";0;0;0;0;0;0;0;0;0
"204";0;0;0;0;0;0;0;0;2
"205";0;0;0;0;0;0;0;0;2
"206";0;0;0;0;0;0;0;0;0
"207";0;0;0;0;0;0;3;3;3
"208";0;0;0;0;0;0;0;0;2
"209";0;0;0;0;0;0;3;3;3
"210";0;0;0;0;0;0;0;0;0
"211";0;4;4;4;4;4;4;4;4
"212";0;0;0;0;0;0;0;0;2
"213";0;0;0;0;0;0;3;3;3
"214";0;0;0;0;0;0;3;3;3
"215";0;0;0;0;0;0;0;0;0
"216";0;0;0;0;0;0;0;0;0
"217";0;0;0;0;0;0;3;3;3
"218";0;0;0;0;0;0;0;0;0
"219";0;0;0;0;0;0;3;3;3
"220";0;0;0;0;0;0;3;3;3
"221";0;0;0;0;0;0;0;0;0
"222";0;0;0;0;0;0;0;0;0
"223";0;0;0;0;0;0;3;3;3
"224";0;0;0;0;0;0;0;0;0
"225";0;4;4;4;4;4;4;4;4
"226";0;4;4;4;4;4;4;4;4
"227";0;4;4;4;4;4;4;4;4
"228";0;0;0;0;0;0;0;0;0
"229";0;0;0;0;0;0;3;3;3
"230";0;0;0;0;0;0;0;0;0
"231";0;0;0;0;0;0;3;3;3
"232";0;0;0;0;0;0;3;3;3
"233";0;0;0;0;0;0;3;3;3
"234";0;0;0;0;0;0;0;0;0
"235";0;4;4;4;4;4;4;4;4
