"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"102";-0,594142515368663;0,587681233633123;0,1346789861163;-0,701905420505917;0,694272220463368;0,159106456680037;NA;NA;NA;NA;NA;NA;NA;0,562167751411385;NA
"100";-0,537642001896012;-1,00852798129699;-0,584196780908324;-0,41887454782111;-0,785739768546621;-0,45514517388627;NA;NA;NA;NA;NA;NA;NA;0,786721336214272;NA
"quatro";0,376691717045461;0,095024779434598;0,28637861545286;0,780485613676615;0,196886392600309;0,593361572106481;NA;NA;NA;NA;NA;NA;NA;0,319754002894561;NA
"menos";-0,568689594407921;0,159386266449591;-0,359819355549994;-0,822305796945632;0,230467116233196;-0,520286540902956;NA;NA;NA;NA;NA;NA;NA;0,466800939727615;NA
"isso";-0,571763829163998;-2,37079588861908;1,21516265134816;-0,209841621243062;-0,870099904066368;0,445973823153086;NA;NA;NA;NA;NA;NA;NA;1,62151085685353;NA
"especialmente";-0,613160619179876;-0,813576891623634;1,51433255182593;-0,335955657142127;-0,44576535203231;0,829715039855077;NA;NA;NA;NA;NA;NA;NA;1,05349390737415;NA
"aqui";-0,503520174628026;0,353739926025094;-2,38355621316481;-0,204541009415381;0,143696966249955;-0,968253147352435;NA;NA;NA;NA;NA;NA;NA;1,35883199275157;NA
"ademais";0,393752630679454;0,776158733095641;-0,613301100675382;0,369822401040677;0,728987856580935;-0,576027860998097;NA;NA;NA;NA;NA;NA;NA;0,639621843970876;NA
"98";-0,537642001896012;-1,00852798129699;-0,584196780908324;-0,41887454782111;-0,785739768546621;-0,45514517388627;NA;NA;NA;NA;NA;NA;NA;0,786721336214272;NA
"14";-0,52626805947335;-0,554438678856296;-1,18398325832715;-0,373420429137295;-0,393409262944862;-0,840110906328503;NA;NA;NA;NA;NA;NA;NA;0,817516224575301;NA
"097";-0,52626805947335;-0,554438678856296;-1,18398325832715;-0,373420429137295;-0,393409262944862;-0,840110906328503;NA;NA;NA;NA;NA;NA;NA;0,817516224575301;NA
"supostamente";0,692843565781948;0,916965002119156;-0,0232160631789065;0,602724288623483;0,797693889198703;-0,0201963124942234;NA;NA;NA;NA;NA;NA;NA;0,74584661060656;NA
"mormente";-0,503520174628026;0,353739926025094;-2,38355621316481;-0,204541009415381;0,143696966249955;-0,968253147352435;NA;NA;NA;NA;NA;NA;NA;1,35883199275157;NA
"mediante";-0,613160619179876;-0,813576891623634;1,51433255182593;-0,335955657142127;-0,44576535203231;0,829715039855077;NA;NA;NA;NA;NA;NA;NA;1,05349390737415;NA
"antes";3,2780050711855;0,096293977965124;0,201235670846609;0,997692198958521;0,0293079932874366;0,0612480013288194;NA;NA;NA;NA;NA;NA;NA;2,38510067589605;NA
"ante";-0,549015944318674;-1,46261728373769;0,0155896965105036;-0,351405858040763;-0,936170045507384;0,00997841817812263;NA;NA;NA;NA;NA;NA;NA;0,96399713116797;NA
"algum";-0,571763829163998;-2,37079588861908;1,21516265134816;-0,209841621243062;-0,870099904066368;0,445973823153086;NA;NA;NA;NA;NA;NA;NA;1,62151085685353;NA
"acima";-0,613160619179876;-0,813576891623634;1,51433255182593;-0,335955657142127;-0,44576535203231;0,829715039855077;NA;NA;NA;NA;NA;NA;NA;1,05349390737415;NA
"691";-0,654557409195755;0,743642105371808;1,81350245230371;-0,316753625573944;0,359863519527462;0,877590672237957;NA;NA;NA;NA;NA;NA;NA;1,17922370792882;NA
"*gru_02";-0,0286977376727759;-0,157132231124086;0,0224001869984689;-0,177921533465245;-0,974195521514372;0,138877693639824;NA;NA;NA;NA;NA;NA;NA;0,0973140782843538;NA
"*vot_02";0,0831105390138164;-1,14749593970146;0,582983734542417;0,0644379210885438;-0,889685636614805;0,452003564507068;NA;NA;NA;NA;NA;NA;NA;0,759864780233752;NA
"*vot_01";-0,0619571617504331;0,137469631553993;-0,144355678410174;-0,296805580547848;0,658547819950719;-0,691535404873684;NA;NA;NA;NA;NA;NA;NA;0,122253080477967;NA
