"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"próprio";-0,365254330243167;0,941324377837405;-0,164244098042503;-0,357050982152399;0,920182913114495;-0,160555294388348;0,187103680451103;0,796229595532279;0,0166667240166197;0,00052725382725643;0,00350193117128597;0,000106612601095088;0,00395210972916425;0,575069016107575;0,00130697997114446
"processual";-0,778361471025155;0,521517326527431;-0,188615306201855;-0,814423318888059;0,545679466082374;-0,19735394079525;0,761322242696879;0,218983534848269;0,0196942224548542;0,00211268131899259;0,000948437714291476;0,000124058120656583;0,00348715564338022;0,607523150454796;0,00128705467280665
"escritório";1,87742775776777;-0,923854030142219;-0,0985322221265379;0,896256682446717;-0,441034465744123;-0,0470378485413645;0,86478095198305;0,134169710221882;0,00104933779507027;0,0147495593959002;0,00357157104316642;4,06264741019368e-05;0,00418458677205626;1,37491527838236;0,0079105094523135
"diálogo";1,07039798940885;0,0874324366054751;0,243531244622532;0,9720037125726;0,0793953780002195;0,221145103263187;0,9736357170944;0,00416216422350302;0,0222021186820969;0,00452813705624049;3,02116300135063e-05;0,000234389617767241;0,00395210972916425;0,738776031459364;0,00215702206653502
"tribunal";-1,13074958830039;-0,230230190335054;1,03827292269081;-0,728438596036953;-0,14831626590735;0,66886433383087;0,715315068675247;0,0190001558349023;0,265684775489852;0,00297243898975128;0,000123226643128479;0,00250612730906174;0,00232477042892014;0,91050746802776;0,00192729012980198
"ordem";-0,0633278882768001;0,345256494683772;-0,309704014855908;-0,135283563030255;0,737550706822923;-0,661602080134914;0,0327007588396933;0,622758483712149;0,344540757448158;1,25864673610566e-05;0,000374108482189444;0,000301028428929729;0,00313844007904219;0,238496413122982;0,000178516163542747
"art";-1,23053558587992;-1,32821532502812;0,405509178304041;-0,663189370678033;-0,715833248252176;0,218546606737358;0,557314925741828;0,416023068902573;0,0266620053555987;0,00528031324462457;0,00615188637558837;0,000573419831531391;0,00348715564338022;1,12256009910462;0,00439430841369911
"teixeira";1,98306703755317;-0,861852430793745;0,100293049540835;0,916144358502041;-0,398161649294112;0,0463337395024083;0,891148559845997;0,10784729590129;0,00100414425271537;0,0155418883836589;0,00293558605414541;3,97530694793457e-05;0,00395210972916425;1,43063254973806;0,00808882049756836
"público";-0,419342804866438;0,419061908059008;-0,20185835657309;-0,669593046130427;0,669144519181229;-0,322320903795422;0,574072533702906;0,367327015259522;0,0586004510375739;0,000551889628712983;0,0005511505097319;0,000127881378030513;0,00313844007904219;0,376922074133878;0,000445878966543459
"operação";-0,241634175344148;1,68401626743014;0,913358062406861;-0,125138248622015;0,872123515049349;0,473012677662854;0,0260317883124662;0,810117423107116;0,16385078858042;0,000223965298722555;0,010878188543065;0,00319997179535038;0,00383587120771824;1,01993411242853;0,00399032483923604
