"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"244";0;0;0;0;0;0;0;0;0
"245";0;0;0;0;0;0;0;0;1
"246";0;0;0;0;0;0;0;0;1
"247";0;0;0;0;0;0;0;0;1
"248";0;0;0;0;0;0;0;0;0
"249";0;0;0;0;0;0;0;0;1
"250";0;0;0;0;0;0;0;0;1
"251";0;0;0;0;0;3;3;3;3
"252";0;0;0;0;0;3;3;3;3
"253";0;0;0;0;0;0;0;0;0
"254";0;0;0;0;0;0;0;0;0
"255";0;0;0;0;0;3;3;3;3
"256";0;0;0;0;0;0;0;0;2
"257";0;0;0;0;0;0;0;0;1
"258";0;0;0;0;0;0;0;0;0
"259";0;0;0;0;0;3;3;3;3
"260";0;0;0;0;0;3;3;3;3
"261";0;0;0;0;0;0;0;0;1
"262";0;0;0;0;0;0;0;0;1
"263";0;0;0;0;0;0;0;0;1
"264";0;0;0;0;0;0;0;0;1
"265";0;0;0;0;0;0;0;0;1
"266";0;0;0;0;0;0;0;0;0
"267";0;0;0;0;0;0;0;0;1
"268";0;0;0;0;0;3;3;3;3
"269";0;0;0;0;0;0;0;0;0
"270";0;0;0;0;0;0;0;0;0
"271";0;0;0;0;0;0;0;0;1
"272";0;0;0;0;0;3;3;3;3
"273";0;0;0;0;0;0;0;0;1
"274";0;0;0;0;0;0;0;0;1
"275";0;0;0;0;0;3;3;3;3
"276";0;0;0;0;0;0;0;0;2
"277";0;0;0;0;0;3;3;3;3
"278";0;0;0;0;0;0;0;0;1
"279";0;0;0;0;0;0;0;0;2
"280";0;0;0;0;0;0;0;0;2
"281";0;0;0;0;0;0;0;0;0
"282";0;0;0;0;0;0;0;0;1
"283";0;0;0;0;0;3;3;3;3
"284";0;0;0;0;0;3;3;3;3
"285";0;0;0;0;0;3;3;3;3
"286";0;0;0;0;0;0;0;0;2
"287";0;0;0;0;0;0;0;0;2
"288";0;0;0;0;0;0;0;0;2
"289";0;0;0;0;0;0;0;0;1
"290";0;0;0;0;0;0;0;0;1
"291";0;0;0;0;0;0;0;0;1
"292";0;0;0;0;0;0;0;0;1
"293";0;0;0;0;0;0;0;0;0
"294";0;0;0;0;0;0;0;0;1
"295";0;0;0;0;0;3;3;3;3
"296";0;0;0;0;0;3;3;3;3
"297";0;0;0;0;0;3;3;3;3
"298";0;0;0;0;0;3;3;3;3
"299";0;0;0;0;0;3;3;3;3
"300";0;0;0;0;0;3;3;3;3
"301";0;0;0;0;0;3;3;3;3
"302";0;0;0;0;0;3;3;3;3
"303";0;0;0;0;0;0;0;0;1
"304";0;0;0;0;0;0;0;0;1
"305";0;0;0;0;0;0;0;0;2
"306";0;0;0;0;0;3;3;3;3
"307";0;0;0;0;0;3;3;3;3
"308";0;0;0;0;0;3;3;3;3
"309";0;0;0;0;0;0;0;0;1
"310";0;0;0;0;0;3;3;3;3
"311";0;0;0;0;0;0;0;0;1
"312";0;0;0;0;0;3;3;3;3
"313";0;0;0;0;0;3;3;3;3
"314";0;0;0;0;0;3;3;3;3
"315";0;0;0;0;0;0;0;0;2
"316";0;0;0;0;0;3;3;3;3
"317";0;0;0;0;0;3;3;3;3
"318";0;0;0;0;0;0;0;0;0
"319";0;0;0;0;0;0;0;0;0
"320";0;0;0;0;0;0;0;0;0
"321";0;0;0;0;0;3;3;3;3
"322";0;0;0;0;0;3;3;3;3
"323";0;0;0;0;0;3;3;3;3
"324";0;0;0;0;0;3;3;3;3
"325";0;0;0;0;0;3;3;3;3
"326";0;0;0;0;0;3;3;3;3
"327";0;0;0;0;0;3;3;3;3
"328";0;0;0;0;0;3;3;3;3
"329";0;0;0;0;0;3;3;3;3
"330";0;0;0;0;0;3;3;3;3
"331";0;0;0;0;0;3;3;3;3
"332";0;0;0;0;0;3;3;3;3
"333";0;0;0;0;0;3;3;3;3
"334";0;0;0;0;0;0;0;0;0
"335";0;0;0;0;0;0;0;0;1
"336";0;4;4;4;4;4;4;4;4
"337";0;0;0;0;0;0;0;0;0
"338";0;0;0;0;0;0;0;0;1
"339";0;0;0;0;0;0;0;0;0
"340";0;0;0;0;0;0;0;0;0
"341";0;0;0;0;0;0;0;0;0
"342";0;0;0;0;0;0;0;0;1
"343";0;0;0;0;0;0;0;0;1
"344";0;0;0;0;0;3;3;3;3
"345";0;0;0;0;0;3;3;3;3
"346";0;0;0;0;0;0;0;0;1
"347";0;0;0;0;0;0;0;0;2
"348";0;0;0;0;0;0;0;0;1
"349";0;0;0;0;0;3;3;3;3
"350";0;0;0;0;0;3;3;3;3
"351";0;0;0;0;0;0;0;0;1
"352";0;0;0;0;0;0;0;0;1
"353";0;0;0;0;0;0;0;0;2
"354";0;0;0;0;0;0;0;0;2
"355";0;0;0;0;0;0;0;0;1
"356";0;0;0;0;0;0;0;0;0
"357";0;0;0;0;0;0;0;0;0
"358";0;0;0;0;0;3;3;3;3
"359";0;0;0;0;0;3;3;3;3
"360";0;0;0;0;0;0;0;0;0
"361";0;0;0;0;0;3;3;3;3
"362";0;0;0;0;0;3;3;3;3
"363";0;0;0;0;0;3;3;3;3
"364";0;0;0;0;0;3;3;3;3
"365";0;0;0;0;0;0;0;0;1
"366";0;0;0;0;0;3;3;3;3
"367";0;0;0;0;0;3;3;3;3
"368";0;0;0;0;0;3;3;3;3
"369";0;0;0;0;0;3;3;3;3
"370";0;0;0;0;0;3;3;3;3
"371";0;0;0;0;0;3;3;3;3
"372";0;0;0;0;0;3;3;3;3
"373";0;0;0;0;0;3;3;3;3
"374";0;0;0;0;0;3;3;3;3
"375";0;0;0;0;0;3;3;3;3
"376";0;0;0;0;0;3;3;3;3
"377";0;0;0;0;0;0;0;0;0
"378";0;0;0;0;0;0;0;0;1
"379";0;0;0;0;0;0;0;0;2
"380";0;0;0;0;0;0;0;0;1
"381";0;0;0;0;0;3;3;3;3
"382";0;0;0;0;0;0;0;0;1
"383";0;0;0;0;0;3;3;3;3
"384";0;0;0;0;0;3;3;3;3
"385";0;0;0;0;0;3;3;3;3
"386";0;0;0;0;0;3;3;3;3
"387";0;0;0;0;0;0;0;0;1
"388";0;0;0;0;0;3;3;3;3
"389";0;0;0;0;0;0;0;0;1
"390";0;0;0;0;0;0;0;0;1
"391";0;0;0;0;0;0;0;0;1
"392";0;0;0;0;0;0;0;0;1
"393";0;0;0;0;0;3;3;3;3
"394";0;0;0;0;0;3;3;3;3
"395";0;0;0;0;0;3;3;3;3
"396";0;0;0;0;0;0;0;0;1
"397";0;0;0;0;0;0;0;0;0
"398";0;0;0;0;0;3;3;3;3
"399";0;0;0;0;0;0;0;0;1
"400";0;4;4;4;4;4;4;4;4
"401";0;0;0;0;0;0;0;0;1
"402";0;4;4;4;4;4;4;4;4
"403";0;4;4;4;4;4;4;4;4
"404";0;4;4;4;4;4;4;4;4
"405";0;4;4;4;4;4;4;4;4
"406";0;4;4;4;4;4;4;4;4
"407";0;0;0;0;0;0;0;0;1
