%%MatrixMarket matrix coordinate integer general
836 1171 11017
3 1 1
35 1 1
104 1 1
281 1 1
300 1 1
312 1 1
373 1 1
397 1 1
534 1 1
603 1 1
659 1 1
779 1 1
97 2 1
676 2 1
679 2 1
683 2 1
685 2 1
7 3 1
130 3 1
278 3 1
489 3 1
663 3 1
665 3 1
669 3 1
670 3 1
675 3 1
684 3 1
815 3 1
5 4 1
122 4 1
123 4 1
125 4 1
140 4 1
252 4 1
508 4 1
591 4 1
790 4 1
61 5 1
65 5 1
241 5 1
533 5 1
712 5 1
737 5 1
774 5 1
777 5 1
137 6 1
164 6 1
232 6 1
238 6 1
437 6 1
438 6 1
442 6 1
443 6 1
465 6 1
473 6 1
482 6 1
511 6 1
583 6 1
588 6 1
591 6 1
593 6 1
601 6 1
606 6 1
699 6 1
703 6 1
714 6 1
715 6 1
720 6 1
722 6 1
727 6 1
728 6 1
734 6 1
96 7 1
429 7 1
430 7 1
566 7 1
615 7 1
623 7 1
662 7 1
825 7 1
224 8 1
349 8 1
392 8 1
593 8 1
636 8 1
669 8 1
670 8 1
802 8 1
313 9 1
569 9 1
615 9 1
782 9 1
39 10 1
43 10 1
47 10 1
79 10 1
101 10 1
129 10 1
130 10 1
140 10 1
175 10 1
194 10 1
196 10 1
208 10 1
259 10 1
276 10 1
281 10 1
305 10 1
327 10 1
331 10 1
347 10 1
386 10 1
468 10 1
477 10 1
481 10 1
489 10 1
490 10 1
521 10 1
655 10 1
668 10 1
692 10 1
829 10 1
181 11 1
288 11 1
291 11 1
322 11 1
333 11 1
356 11 1
435 11 1
457 11 1
536 11 1
537 11 1
543 11 1
554 11 1
256 12 1
287 12 1
450 12 1
669 12 1
7 13 1
9 13 1
19 13 1
21 13 1
22 13 1
23 13 1
25 13 1
26 13 1
27 13 1
28 13 1
45 13 1
91 13 1
123 13 1
124 13 1
125 13 1
129 13 1
138 13 1
139 13 1
140 13 1
143 13 1
146 13 1
150 13 1
151 13 1
152 13 1
153 13 1
154 13 1
155 13 1
156 13 1
159 13 1
160 13 1
162 13 1
164 13 1
165 13 1
167 13 1
171 13 1
205 13 1
245 13 1
246 13 1
248 13 1
255 13 1
263 13 1
286 13 1
335 13 1
342 13 1
344 13 1
347 13 1
348 13 1
352 13 1
353 13 1
379 13 1
381 13 1
417 13 1
435 13 1
436 13 1
461 13 1
